lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;c_0001;v_3;Einverst_Bedingungen;v_132_alter;v_133_Geschlecht;dupl1_svo1;dupl1_svo2;dupl1_svo3;dupl1_svo4;dupl1_svo5;dupl1_svo6;svo7;svo8;svo9;svo10;svo11;svo12;svo13;svo14;svo15;svo16;svo17;svo18;svo19;svo20;svo21;svo22;svo23;svo24;v_130_Instrukt_SVO;v_131_instrukt_SVO;v_57_ase_item_1;v_59_ASE_1_A;v_60_ASE_1_B;v_136_ase_Item_2;v_137_Item_2_A;v_138_Item_2_B;v_139_ase_Item_3;v_140_item3A;v_141_item3_b;v_142_ase_item4;v_143_ase_Item4A;v_144_ase_item4B;v_145_ase_item5;v_146_ase_item5A;v_147_ase_item5B;v_148_ase_item6;v_149_ase_item6A;v_150_ase_item6B;v_151_ase_item7;v_152_ase_item7A;v_153_ase_item7B;v_154_ase_item8;v_155_ase_item8A;v_156_ase_item8B;v_157_ase_item9;v_158_ase_item9A;v_159_ase_item9B;v_160_ase_item10;v_161_ase_item10A;v_162_ase_item10B;v_163_ase_item11;v_164_ase_item11A;v_165_ase_item11B;v_166_ase_item12;v_167_ase_item12A;v_168_ase_item12B;v_169_ase_item13;v_170_ase_item13A;v_171_ase_item13B;v_172_ase_item14;v_173_ase_item14A;v_174_ase_item14B;v_175_ase_item15;v_176_ase_item15A;v_177_ase_item15B;v_178_ase_item16;v_179_ase_item16A;v_180_ase_item16B;v_181_ase_item17;v_182_ase_item17A;v_183_ase_item17B;v_184_ase_item18;v_185_ase_item18A;v_186_ase_item18B;v_187_ase_item19;v_188_ase_item19A;v_189_ase_item19B;v_190_ase_item20;v_191_ase_item20A;v_192_ase_item20B;v_193_ase_item21;v_194_ase_item21A;v_195_ase_item21B;v_196_ase_item22;v_197_ase_iteam22A;v_198_ase_item22B;v_199_ase_item23;v_200_ase_item23A;v_201_ase_item23B;v_202_ase_item24;v_203_ase_item24A;v_204_ase_item24B;v_11;v_8;device_type;participant_browser;participant_browser_version;participant_os;participant_device;participant_brand;participant_model;participant_isbot;participant_continent;participant_country;participant_region;participant_city;participant_latitude;participant_longitude;quota;quota_assignment;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts3775073;rts3775076;rts3775078;rts3784671;rts3799655;rts3813907;rts3813922;rts3818110;rts3819678;rts3842819;rts3842822;rts3842825;rts3842828;rts3842830;rts3842832;rts3842833;rts3842835;rts3842837;rts3842838;rts3842840;rts3842842;rts3842857;rts3842859;rts3842861;rts3842862;rts3842864;rts3842866;rts3842870;rts3842872;rts3842874;rts3842875;rts3842877;rts3842879;rts3842880;rts3842882;rts3842884;rts3842886;rts3842888;rts3842890;rts3842891;rts3842893;rts3842895;rts3842900;rts3842902;rts3842904;rts3842905;rts3842907;rts3842909;rts3842910;rts3842912;rts3842914;rts3842915;rts3842917;rts3842919;rts3842920;rts3842922;rts3842924;rts3842925;rts3842927;rts3842929;rts3842932;rts3842934;rts3842936;rts3842937;rts3842939;rts3842941;rts3842942;rts3842944;rts3842946;rts3842947;rts3842949;rts3842951;rts3842955;rts3842957;rts3842959;rts3842966;rts3842968;rts3842970;rnd_pg_3821863_1;rnd_pg_3821863_2;rnd_pg_3821863_3;rnd_pg_3821863_4;rnd_pg_3821863_5;rnd_pg_3821863_6;rnd_pg_3821863_7;rnd_pg_3821863_8;rnd_pg_3821863_9;rnd_pg_3821863_10;rnd_pg_3821863_11;rnd_pg_3821863_12;rnd_pg_3821863_13;rnd_pg_3821863_14;rnd_pg_3821863_15;rnd_pg_3821863_16;rnd_pg_3821863_17;rnd_pg_3821863_18;rnd_pg_3821863_19;rnd_pg_3821863_20;rnd_pg_3821863_21;rnd_pg_3821863_22;rnd_pg_3821863_23;rnd_pg_3821863_24
409;0;0;31;3775080;-77;193;2;1;1;37;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;2;0;3;-77;3;2;-77;2;3;-77;3;3;-77;3;3;-77;3;2;-77;2;3;-77;3;2;-77;2;2;-77;2;2;-77;2;2;-77;2;4;4;-77;1;1;-77;3;-77;3;3;-77;3;3;-77;3;2;-77;2;2;-77;2;4;4;-77;1;1;-77;3;-77;3;2;-77;2;2;-77;2;2;-77;2;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842891,3842892,3842893,3842894,3842937,3842938,3842939,3842940,3842886,3842887,3842889,3842890,3842838,3842839,3842841,3842842,3842966,3842967,3842969,3842970,3842915,3842916,3842918,3842919,3842833,3842834,3842836,3842837,3842932,3842933,3842934,3842935,3842947,3842948,3842950,3842951,3842857,3842858,3842860,3842861,3842900,3842901,3842902,3842903,3842942,3842943,3842945,3842946,3842828,3842829,3842831,3842832,3842910,3842911,3842913,3842914,3842925,3842926,3842928,3842929,3842819,3842821,3842824,3842825,3842955,3842956,3842958,3842959,3842862,3842863,3842865,3842866,3842875,3842876,3842878,3842879,3842905,3842906,3842908,3842909,3842870,3842871,3842873,3842874,3842880,3842881,3842883,3842884,3799655,3813906,3813921,3813922,3842920,3842921,3842923,3842924,3775078,3775080;1;1;0;-77;-77;22799778309c6cf30a80853b63f0cff2;1;0;1577380012;26.12.2019 17:06;26.12.2019 17:10;0000-00-00 00:00:00;5;0;193;84;179;0;180;95;17;155;0;156;143;0;145;120;0;122;109;0;110;132;0;134;162;0;163;172;0;173;165;0;167;175;0;177;105;0;107;97;99;0;136;137;0;169;0;170;147;0;149;116;0;117;182;0;183;151;0;153;125;126;0;101;103;0;140;0;141;128;0;130;158;0;159;112;0;114;3842891;3842937;3842886;3842838;3842966;3842915;3842833;3842932;3842947;3842857;3842900;3842942;3842828;3842910;3842925;3842819;3842955;3842862;3842875;3842905;3842870;3842880;3799655;3842920
410;0;0;31;3775080;-77;2090;2;1;1;47;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;0;0;2;-77;2;2;-77;1;2;-77;2;3;-77;3;3;-77;4;1;1;-77;1;2;-77;3;-77;4;2;-77;2;4;3;-77;2;-77;1;3;-77;3;1;1;-77;3;-77;3;3;-77;4;2;-77;1;3;-77;3;3;-77;3;1;2;-77;1;1;-77;3;-77;4;2;-77;1;3;-77;4;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842828,3842829,3842831,3842832,3842942,3842943,3842945,3842946,3842891,3842892,3842894,3842895,3842937,3842938,3842939,3842940,3842905,3842906,3842908,3842909,3842880,3842881,3842882,3842883,3842915,3842916,3842918,3842919,3842862,3842863,3842864,3842865,3799655,3813906,3813921,3813922,3842932,3842933,3842934,3842935,3842920,3842921,3842923,3842924,3842966,3842967,3842969,3842970,3842819,3842821,3842824,3842825,3842875,3842876,3842878,3842879,3842833,3842834,3842836,3842837,3842955,3842956,3842958,3842959,3842870,3842871,3842873,3842874,3842838,3842839,3842841,3842842,3842857,3842858,3842859,3842860,3842900,3842901,3842902,3842903,3842925,3842926,3842928,3842929,3842910,3842911,3842913,3842914,3842947,3842948,3842950,3842951,3842886,3842887,3842889,3842890,3775078,3775080;1;1;0;-77;-77;ab8b214f1e590fe0ab13cbdd63b267e7;1;0;1577392940;26.12.2019 20:42;26.12.2019 21:17;0000-00-00 00:00:00;1214;0;2090;1534;1824;0;1829;1634;1227;1872;0;1885;1653;0;1668;1903;0;1909;1975;0;1982;1991;1996;0;1804;1814;0;1940;0;1957;1892;0;1897;1767;1784;0;2064;0;2076;1710;0;1716;2012;2020;0;1739;0;1755;2043;0;2049;1791;0;1797;1848;0;1854;2025;0;2034;1838;1843;0;1726;1732;0;1679;0;1696;2054;0;2058;1913;0;1932;1858;0;1867;3842828;3842942;3842891;3842937;3842905;3842880;3842915;3842862;3799655;3842932;3842920;3842966;3842819;3842875;3842833;3842955;3842870;3842838;3842857;3842900;3842925;3842910;3842947;3842886
411;0;0;31;3775080;-77;935;2;1;1;43;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;2;1;1;1;1;-77;2;-77;1;2;-77;2;4;4;-77;2;-77;1;4;4;-77;4;4;-77;3;-77;4;1;1;-77;3;-77;3;4;3;-77;1;1;-77;1;1;-77;3;-77;4;2;-77;1;1;1;-77;3;-77;4;2;-77;1;3;-77;4;4;4;-77;3;-77;3;3;-77;4;4;4;-77;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842932,3842933,3842935,3842936,3842915,3842916,3842917,3842918,3842955,3842956,3842957,3842958,3842828,3842829,3842831,3842832,3842910,3842911,3842913,3842914,3842937,3842938,3842939,3842940,3842886,3842887,3842888,3842889,3842966,3842967,3842968,3842969,3842920,3842921,3842923,3842924,3842900,3842901,3842902,3842903,3842891,3842892,3842893,3842894,3842838,3842839,3842841,3842842,3842905,3842906,3842908,3842909,3842925,3842926,3842928,3842929,3842875,3842876,3842877,3842878,3842947,3842948,3842950,3842951,3842880,3842881,3842883,3842884,3842857,3842858,3842859,3842860,3842942,3842943,3842945,3842946,3842870,3842871,3842873,3842874,3842833,3842834,3842835,3842836,3842862,3842863,3842864,3842865,3842819,3842821,3842824,3842825,3799655,3813906,3813907,3813921,3775078,3775080;1;1;0;-77;-77;8b0185449e46c7e43eb00b42355a29fc;1;0;1577419372;27.12.2019 04:02;27.12.2019 04:18;0000-00-00 00:00:00;39;0;935;305;913;917;0;470;57;894;0;901;562;0;572;870;874;0;731;0;744;831;836;0;880;885;0;860;0;864;784;786;0;810;0;821;621;636;0;720;724;0;704;713;0;755;0;758;581;0;589;518;534;0;678;0;685;771;0;774;490;0;510;600;610;0;844;0;850;795;0;798;542;553;0;664;670;0;3842932;3842915;3842955;3842828;3842910;3842937;3842886;3842966;3842920;3842900;3842891;3842838;3842905;3842925;3842875;3842947;3842880;3842857;3842942;3842870;3842833;3842862;3842819;3799655
414;0;0;31;3775080;-77;283;1;1;1;26;1;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;0;2;-77;2;3;-77;3;2;-77;2;2;-77;2;2;-77;2;3;-77;3;2;-77;2;2;-77;2;2;-77;2;2;-77;2;3;-77;3;1;1;-77;4;4;-77;3;-77;3;3;-77;3;3;-77;3;3;-77;3;2;-77;2;1;1;-77;1;1;-77;2;-77;2;2;-77;2;2;-77;2;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842862,3842863,3842865,3842866,3842966,3842967,3842969,3842970,3842891,3842892,3842893,3842894,3842880,3842881,3842883,3842884,3842819,3842821,3842824,3842825,3842947,3842948,3842950,3842951,3842838,3842839,3842841,3842842,3842833,3842834,3842836,3842837,3842932,3842933,3842934,3842935,3842910,3842911,3842913,3842914,3842915,3842916,3842918,3842919,3842870,3842871,3842873,3842874,3842937,3842938,3842939,3842940,3842925,3842926,3842928,3842929,3842875,3842876,3842878,3842879,3842905,3842906,3842908,3842909,3842828,3842829,3842831,3842832,3842900,3842901,3842902,3842903,3842886,3842887,3842889,3842890,3842942,3842943,3842945,3842946,3842955,3842956,3842958,3842959,3799655,3813906,3813921,3813922,3842857,3842858,3842860,3842861,3842920,3842921,3842923,3842924,3775078,3775080;1;0;0;-77;-77;714589a7b2f460224fecf45e34b196d7;1;0;1577453940;27.12.2019 13:39;27.12.2019 13:43;0000-00-00 00:00:00;10;0;283;76;257;0;262;84;22;119;0;125;223;0;226;148;0;150;138;0;144;266;0;270;88;0;93;179;0;183;206;0;209;110;0;115;237;0;240;104;106;0;230;233;0;215;0;219;163;0;168;171;0;174;274;0;277;195;0;198;156;159;0;189;192;0;243;0;246;129;0;133;251;0;254;97;0;100;3842862;3842966;3842891;3842880;3842819;3842947;3842838;3842833;3842932;3842910;3842915;3842870;3842937;3842925;3842875;3842905;3842828;3842900;3842886;3842942;3842955;3799655;3842857;3842920
415;0;0;31;3775080;-77;491;1;1;1;22;1;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;1;2;1;2;1;2;1;2;2;2;4;4;-77;1;1;-77;1;1;-77;4;4;-77;1;1;-77;3;-77;3;4;4;-77;1;1;-77;2;-77;2;4;4;-77;3;-77;3;4;4;-77;3;-77;3;1;1;-77;3;-77;3;1;1;-77;1;1;-77;1;1;-77;1;1;-77;3;-77;3;4;4;-77;3;-77;3;3;-77;3;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775073,3775073,3775075,3819678,3784671,3818110,3821863,3842862,3842863,3842864,3842865,3842915,3842916,3842917,3842918,3842828,3842829,3842830,3842831,3842932,3842933,3842934,3842935,3842886,3842887,3842889,3842890,3842900,3842901,3842903,3842904,3842819,3842821,3842822,3842824,3842937,3842938,3842940,3842941,3842955,3842956,3842958,3842959,3842838,3842839,3842840,3842841,3842857,3842858,3842860,3842861,3842875,3842876,3842878,3842879,3842880,3842881,3842882,3842883,3842870,3842871,3842872,3842873,3842910,3842911,3842913,3842914,3842905,3842906,3842907,3842908,3842833,3842834,3842835,3842836,3842920,3842921,3842922,3842923,3842942,3842943,3842944,3842945,3799655,3813906,3813907,3813921,3842925,3842926,3842927,3842928,3842966,3842967,3842968,3842969,3842891,3842892,3842893,3842894,3842947,3842948,3842950,3842951,3775078,3775080;0;0;0;-77;-77;69f8891f7f62679419fff2c872bfdd20;1;0;1577463441;27.12.2019 16:17;27.12.2019 16:25;0000-00-00 00:00:00;7;0;491;159;453;457;0;263;13;362;366;0;317;323;0;430;434;0;381;384;0;388;0;391;272;291;0;408;411;0;393;0;396;402;405;0;340;0;347;478;481;0;350;0;353;423;427;0;416;0;419;301;312;0;438;440;0;460;464;0;332;336;0;369;0;372;445;448;0;483;0;486;375;0;379;471;474;0;3842862;3842915;3842828;3842932;3842886;3842900;3842819;3842937;3842955;3842838;3842857;3842875;3842880;3842870;3842910;3842905;3842833;3842920;3842942;3799655;3842925;3842966;3842891;3842947
417;0;0;31;3775080;-77;618;2;1;1;25;1;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;2;0;1;1;1;-77;4;4;-77;4;4;-77;2;-77;2;1;1;-77;1;1;-77;4;4;-77;4;4;-77;1;1;-77;1;1;-77;2;-77;1;4;4;-77;3;-77;4;1;1;-77;4;4;-77;1;1;-77;1;1;-77;4;3;-77;2;-77;1;1;1;-77;1;2;-77;1;1;-77;1;1;-77;1;2;-77;1;2;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3819678,3784671,3818110,3821863,3842966,3842967,3842968,3842969,3842937,3842938,3842939,3842940,3842920,3842921,3842922,3842923,3842925,3842926,3842927,3842928,3842838,3842839,3842840,3842841,3842886,3842887,3842889,3842890,3842833,3842834,3842836,3842837,3842900,3842901,3842903,3842904,3842880,3842881,3842882,3842883,3842862,3842863,3842864,3842865,3842857,3842858,3842859,3842860,3842828,3842829,3842830,3842831,3842947,3842948,3842949,3842950,3799655,3813906,3813907,3813921,3842905,3842906,3842907,3842908,3842915,3842916,3842917,3842918,3842955,3842956,3842957,3842958,3842910,3842911,3842912,3842913,3842891,3842892,3842893,3842894,3842942,3842943,3842944,3842945,3842932,3842933,3842935,3842936,3842819,3842821,3842822,3842824,3842870,3842871,3842872,3842873,3842875,3842876,3842877,3842878,3775078,3775080;0;1;0;-77;-77;0ff55c02ca7ab9bb9ef55db82bd3421d;1;0;1577560992;28.12.2019 19:23;28.12.2019 19:33;0000-00-00 00:00:00;24;0;618;207;472;477;0;272;33;578;592;0;448;452;0;384;0;391;361;366;0;438;444;0;426;430;0;599;602;0;606;610;0;412;420;0;375;0;381;529;536;0;395;0;403;486;490;0;516;522;0;496;499;0;335;344;0;349;356;0;552;0;572;319;329;0;542;547;0;457;466;0;504;511;0;289;306;0;3842966;3842937;3842920;3842925;3842838;3842886;3842833;3842900;3842880;3842862;3842857;3842828;3842947;3799655;3842905;3842915;3842955;3842910;3842891;3842942;3842932;3842819;3842870;3842875
418;0;0;31;3775080;-77;506;1;1;1;37;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;2;2;2;1;1;-77;1;1;-77;1;2;-77;2;-77;2;4;4;-77;1;2;-77;4;3;-77;4;4;-77;4;4;-77;3;-77;3;2;-77;2;4;4;-77;2;-77;2;4;4;-77;1;2;-77;4;3;-77;2;-77;2;3;-77;3;4;4;-77;1;1;-77;1;2;-77;3;-77;4;2;-77;2;4;3;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842819,3842821,3842822,3842824,3799655,3813906,3813907,3813921,3842838,3842839,3842840,3842841,3842870,3842871,3842872,3842873,3842920,3842921,3842923,3842924,3842947,3842948,3842950,3842951,3842880,3842881,3842883,3842884,3842875,3842876,3842877,3842878,3842833,3842834,3842836,3842837,3842891,3842892,3842893,3842894,3842886,3842887,3842889,3842890,3842857,3842858,3842859,3842860,3842937,3842938,3842939,3842940,3842942,3842943,3842944,3842945,3842910,3842911,3842912,3842913,3842828,3842829,3842830,3842831,3842955,3842956,3842958,3842959,3842932,3842933,3842934,3842935,3842915,3842916,3842917,3842918,3842900,3842901,3842903,3842904,3842966,3842967,3842968,3842969,3842862,3842863,3842864,3842865,3842925,3842926,3842928,3842929,3842905,3842906,3842907,3842908,3775078,3775080;0;0;0;-77;-77;dc0442e6fc428882810f9c390f7b09c5;1;0;1577568898;28.12.2019 21:34;28.12.2019 21:43;0000-00-00 00:00:00;8;0;506;242;358;380;0;329;16;339;348;0;457;459;0;426;0;428;387;392;0;439;441;0;482;484;0;395;398;0;420;422;0;413;0;415;435;0;437;431;433;0;474;0;476;496;499;0;452;455;0;469;472;0;400;0;402;488;0;491;465;467;0;443;445;0;448;450;0;406;0;409;461;0;463;477;480;0;3842819;3799655;3842838;3842870;3842920;3842947;3842880;3842875;3842833;3842891;3842886;3842857;3842937;3842942;3842910;3842828;3842955;3842932;3842915;3842900;3842966;3842862;3842925;3842905
419;0;0;31;3775080;-77;771;2;1;1;24;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;2;2;3;-77;3;2;-77;1;4;3;-77;2;-77;2;3;-77;3;3;-77;3;2;-77;1;1;2;-77;3;-77;4;3;-77;4;3;-77;4;4;3;-77;1;1;-77;3;-77;4;1;2;-77;1;2;-77;1;2;-77;2;-77;1;4;3;-77;4;4;-77;2;-77;2;3;-77;3;2;-77;2;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842942,3842943,3842945,3842946,3842955,3842956,3842958,3842959,3842857,3842858,3842860,3842861,3842905,3842906,3842908,3842909,3842838,3842839,3842841,3842842,3842833,3842834,3842836,3842837,3842947,3842948,3842950,3842951,3842915,3842916,3842917,3842918,3842828,3842829,3842830,3842831,3842819,3842821,3842824,3842825,3842966,3842967,3842969,3842970,3842862,3842863,3842865,3842866,3842920,3842921,3842922,3842923,3799655,3813906,3813921,3813922,3842932,3842933,3842934,3842935,3842880,3842881,3842883,3842884,3842875,3842876,3842878,3842879,3842891,3842892,3842893,3842894,3842937,3842938,3842939,3842940,3842886,3842887,3842889,3842890,3842910,3842911,3842912,3842913,3842900,3842901,3842902,3842903,3842870,3842871,3842872,3842873,3842925,3842926,3842928,3842929,3775078,3775080;1;1;0;-77;-77;9d7f94b5dd6f75d6a7ea5cf3a27729fb;1;0;1577704679;30.12.2019 11:17;30.12.2019 11:30;0000-00-00 00:00:00;6;0;771;211;611;0;618;339;12;557;0;562;543;549;0;457;0;471;442;0;450;409;0;416;580;0;588;749;754;0;656;0;661;641;0;647;710;0;715;669;674;0;732;743;0;425;0;432;721;726;0;495;506;0;597;602;0;759;0;765;626;634;0;696;704;0;347;0;353;479;0;485;363;0;377;566;0;572;3842942;3842955;3842857;3842905;3842838;3842833;3842947;3842915;3842828;3842819;3842966;3842862;3842920;3799655;3842932;3842880;3842875;3842891;3842937;3842886;3842910;3842900;3842870;3842925
420;0;0;31;3775080;-77;700;2;1;1;43;2;2;2;1;2;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;1;1;3;-77;4;1;1;-77;4;3;-77;2;-77;2;4;3;-77;2;-77;1;1;1;-77;4;4;-77;1;2;-77;1;2;-77;4;4;-77;4;4;-77;2;-77;1;3;-77;3;4;3;-77;1;1;-77;2;-77;2;4;4;-77;1;1;-77;2;-77;1;1;1;-77;3;-77;4;2;-77;1;1;1;-77;2;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3819678,3819678,3784671,3818110,3821863,3842891,3842892,3842893,3842894,3842955,3842956,3842958,3842959,3842942,3842943,3842944,3842945,3842819,3842821,3842822,3842824,3799655,3813906,3813921,3813922,3842862,3842863,3842864,3842865,3842833,3842834,3842836,3842837,3842828,3842829,3842830,3842831,3842838,3842838,3842838,3842839,3842840,3842841,3842947,3842948,3842950,3842951,3842966,3842967,3842968,3842969,3842920,3842921,3842923,3842924,3842857,3842858,3842860,3842861,3842870,3842871,3842872,3842873,3842886,3842887,3842888,3842889,3842900,3842901,3842903,3842904,3842905,3842906,3842908,3842909,3842910,3842911,3842912,3842913,3842937,3842938,3842940,3842941,3842880,3842881,3842882,3842883,3842875,3842876,3842877,3842878,3842932,3842933,3842934,3842935,3842925,3842926,3842927,3842928,3842915,3842916,3842917,3842918,3775078,3775080;1;0;0;-77;-77;f433ec57d4c21e3eedb7a633e388aa36;1;0;1577802422;31.12.2019 14:27;31.12.2019 14:38;0000-00-00 00:00:00;21;0;700;237;449;0;457;350;34;439;446;0;496;507;0;486;0;489;518;528;0;577;0;584;467;479;0;590;595;0;646;649;0;639;644;0;597;609;0;369;381;0;613;0;617;619;0;622;624;626;0;675;678;0;568;0;573;668;671;0;655;661;0;629;0;636;424;431;0;536;0;549;397;0;412;557;562;0;3842891;3842955;3842942;3842819;3799655;3842862;3842833;3842828;3842838;3842947;3842966;3842920;3842857;3842870;3842886;3842900;3842905;3842910;3842937;3842880;3842875;3842932;3842925;3842915
421;0;0;31;3775080;-77;553;2;1;1;42;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;2;1;2;1;2;1;2;1;1;1;1;2;-77;1;1;1;-77;3;-77;4;2;-77;2;2;-77;1;3;-77;3;3;-77;4;2;-77;1;2;-77;2;2;-77;2;2;-77;1;4;3;-77;1;1;-77;3;-77;4;3;-77;3;2;-77;1;2;-77;1;1;2;-77;1;2;-77;4;4;-77;2;-77;1;2;-77;1;2;-77;1;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842910,3842911,3842913,3842914,3842819,3842821,3842822,3842824,3842862,3842863,3842865,3842866,3842966,3842967,3842969,3842970,3842875,3842876,3842878,3842879,3842947,3842948,3842950,3842951,3842857,3842858,3842860,3842861,3842925,3842926,3842927,3842928,3842955,3842956,3842958,3842959,3842920,3842921,3842923,3842924,3842932,3842933,3842934,3842935,3842891,3842892,3842893,3842894,3842880,3842881,3842883,3842884,3842905,3842906,3842908,3842909,3842886,3842887,3842889,3842890,3842915,3842916,3842918,3842919,3842838,3842839,3842841,3842842,3842870,3842871,3842873,3842874,3842828,3842829,3842831,3842832,3842937,3842938,3842939,3842940,3842900,3842901,3842902,3842903,3799655,3813906,3813921,3813922,3842942,3842943,3842945,3842946,3842833,3842834,3842836,3842837,3775078,3775080;1;0;0;-77;-77;8e869c60ae498d94db4e73a10f9b29d0;1;0;1577807197;31.12.2019 15:46;31.12.2019 15:55;0000-00-00 00:00:00;5;0;553;207;530;0;535;314;11;348;355;0;505;0;510;545;0;547;491;0;495;402;0;407;362;0;368;499;0;502;382;0;386;459;0;464;475;0;479;450;455;0;520;523;0;468;0;471;328;0;339;483;0;487;430;0;437;413;417;0;442;445;0;514;517;0;538;0;541;393;0;398;421;0;425;373;0;376;3842910;3842819;3842862;3842966;3842875;3842947;3842857;3842925;3842955;3842920;3842932;3842891;3842880;3842905;3842886;3842915;3842838;3842870;3842828;3842937;3842900;3799655;3842942;3842833
422;0;0;31;3775080;-77;972;1;1;1;24;1;2;1;1;2;1;1;1;1;2;2;1;2;1;2;2;1;2;2;2;1;1;2;1;2;2;1;1;2;-77;3;-77;4;4;3;-77;4;4;-77;3;-77;3;4;4;-77;4;4;-77;4;4;-77;3;-77;4;4;4;-77;2;-77;1;4;3;-77;2;-77;1;3;-77;4;3;-77;4;4;4;-77;4;3;-77;2;-77;1;4;3;-77;1;2;-77;4;3;-77;3;-77;4;4;4;-77;3;-77;4;2;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842900,3842901,3842903,3842904,3842920,3842921,3842922,3842923,3842925,3842926,3842928,3842929,3842862,3842863,3842864,3842865,3842905,3842906,3842908,3842909,3799655,3813906,3813907,3813921,3842915,3842916,3842917,3842918,3842819,3842821,3842824,3842825,3842886,3842887,3842889,3842890,3842891,3842892,3842893,3842894,3842880,3842881,3842882,3842883,3842947,3842948,3842950,3842951,3842875,3842876,3842878,3842879,3842838,3842839,3842841,3842842,3842870,3842871,3842872,3842873,3842937,3842938,3842939,3842940,3842932,3842933,3842934,3842935,3842857,3842858,3842859,3842860,3842910,3842911,3842913,3842914,3842942,3842943,3842944,3842945,3842828,3842829,3842830,3842831,3842955,3842956,3842957,3842958,3842966,3842967,3842969,3842970,3842833,3842834,3842835,3842836,3775078,3775080;0;1;0;-77;-77;2e24c8972605f65569cbf179c529bafb;1;0;1577890792;01.01.2020 14:59;01.01.2020 15:16;0000-00-00 00:00:00;6;0;972;75;885;887;0;859;39;896;0;898;953;955;0;965;967;0;923;0;926;941;943;0;877;879;0;928;931;0;919;0;921;911;913;0;902;0;904;906;909;0;862;0;866;881;0;883;946;0;948;889;891;0;868;870;0;873;0;875;937;939;0;933;935;0;950;951;0;915;0;917;957;959;0;961;0;963;3842900;3842920;3842925;3842862;3842905;3799655;3842915;3842819;3842886;3842891;3842880;3842947;3842875;3842838;3842870;3842937;3842932;3842857;3842910;3842942;3842828;3842955;3842966;3842833
